9c3ecbaa902dd6add835ddd30a20e7ef550b6ba739bb834b4c54decca5cda027, "fd3a5f6f84c6e3b39f76717274382811db95caad3a86059989c4b32e5fe75e0c", 01/01/01, 5
aaa67a475294bd3d0db091353aae2db815bd51ff785a59f015bfb2b0b127684e, "6414376606ab68c8d5e221c3c0f9febf8e04855edd12bf3430e3ef4c986fc992", 01/01/01, 3
b6bb6d8d6bd4bf91d34ab3554dbeb84929a526e017922c2bf3fdefdeaec31d3e, "622a402e5c7c6990cd04a2dd0b68fcb2d823bdaf6dc602064603bac5dc82c405", 01/01/02, 3
13be37abab9a4df04742e0483ca934890fb579026556f746a2240c102aa9d848, "a16041124e0077850ed667e57bc79854f227989133f34f1821c095c4291095d8", 01/01/04, 3
818efb1b99c154b34bec300f12107b4c299be7c4adc756eb1fd0bad7d0e1fe45, "964e8a2b3535ac8bca941d79243c44229a07ce368249f0bfc3310e0cae5e067c", 01/01/05, 1
4fe41e2b029e3c33057e999fe2e96eb8543f2bec3246fa0596db822f3f5756ac, "aa230e5b677ec68ada7749ef1665f9a671875805f8695b5fbd7eccdf7a3b0749", 01/01/06, 2
171ee05cf59d5ecf7eb1d899be1c393103e16753b527f4c87443eea0768148d2, "02b2e12a70a36f68a0b9b88f9efada939b4597f4aedceef2e52c4b67ead41786", 01/01/08, 4
ed229db9b6c3a85a75b69161dfd8504622386a2c2fdc4ddd427af64cc4ab649d, "6414376606ab68c8d5e221c3c0f9febf8e04855edd12bf3430e3ef4c986fc992", 01/01/11, 4
58fd4b3c194e6794b0caf9f9ff7ec17acb539aa4ac04787171863aebdb378329, "964e8a2b3535ac8bca941d79243c44229a07ce368249f0bfc3310e0cae5e067c", 01/01/12, 3
f6960f7fc5b89059c6da3a7896621512d7b1a6eb66b0350a2ea493ee3fb5ef1e, "dc07ca63fe99319a8e18d8884f93d044f98345428c08ac1850e2ffed5d031a1c", 01/01/13, 2
3a4012b44ae48be025918fa7ef42799db6e02b113c4b4ba14d17e33c530cf326, "6414376606ab68c8d5e221c3c0f9febf8e04855edd12bf3430e3ef4c986fc992", 01/01/13, 4
a481b795928bd69cab0a6a2b44e8375e466fac38664322f05968fac4f0ba1a6b, "5afb127519600b05a816cce1dd5d18edf98a7a01c4bd4655391e0e789b1a9521", 01/01/14, 1
3f5cd854ada46bf1533bf90e4a58618519845c85d160f1fd24e7596dcc8f4a89, "65f611fe7af43f0231908d78c2485df48b9e1feb9b20c451a06c55bb20d3208c", 01/01/14, 4
1e6bd791000970e2f0c0287c2bcff2da9be6f32598d2de40fda26e36b6297421, "aa230e5b677ec68ada7749ef1665f9a671875805f8695b5fbd7eccdf7a3b0749", 01/01/14, 5
255b3bcfd16893eee7890bb5059907609aa49002fa22a3e472133d5ef738c49c, "06b4d75a71bd3e698653e8853b0bd2e3990be288e4f46693d497f29670f73202", 01/01/16, 2
8717f77c1105c1e6ca9d7c48bf4b15f44bac353c2b04504ac0f9c04869d2398a, "ab7ec7143bf41399a40507babb908d2c9fa34ccb267378810b92ee772336ad25", 01/02/01, 2
af581ff889ad3471072c5a67db0943d7b39e98a49577199e4ea83d900249d24b, "52aed249b010d4ce524335af04212057b3cceb2c40307b61ddc21c9b68e6cc2e", 01/02/03, 3
11ce1264142f464388fa66de870a5b9fd8f47b5613a9a93e28d5e7184357decd, "9019c9bb5550f2f4b946980ef7d0d125307e05bed05b5833bddd6876073bec19", 01/02/03, 3
0412e9bdd1212910d0f87c3a73b1595db4391a0120ab0118216370ee5980e499, "519b4f9603b62f5aea21a4895fe7838b7064a776837f9ecbb46999e1a7286678", 01/02/10, 3
21afc1b06943b1a4135a1b63e0dab960a25a766305fd8db22946a40c2482e835, "33ecbc3957b6f4a977bd4b7005cea270529430a2b5663879ea31ac9849a3eea0", 01/02/10, 3
392db870b06d60c3a302b48100db0bb6a5527d221e5982624e56c9ed3add809e, "e0346bb433423003f52c8fd0f5e6dd9e6a663c63feafc0791ca88df5ec635af3", 01/02/12, 3
886c2782aaf67cc605b91930b65d1905e7ad38e8ecbdc00faa484199001da068, "519b4f9603b62f5aea21a4895fe7838b7064a776837f9ecbb46999e1a7286678", 01/02/13, 3
ce7f4bbd544d864d3c803b947099bac99deb2be157af965abe0f63b987719c57, "dc07ca63fe99319a8e18d8884f93d044f98345428c08ac1850e2ffed5d031a1c", 01/03/00, 3
913ec31fa2c5fb6afa6173970dac28060ec6d6a5efcb618613b764a7ef75fe47, "4fa32a5145df497fa1185f99373557bc58c6046386e24c81ab07ad05844e7b5f", 01/03/08, 1
a277626816aec4b169528359708f1eb9165210dd491e5b1b1f448861300a8a5e, "33ecbc3957b6f4a977bd4b7005cea270529430a2b5663879ea31ac9849a3eea0", 01/03/09, 4
fd4387e4ddc9f1e6cc07a284d235dbde439af31210f9cb77685373d11776e210, "19f1e9966eabf8022de6182479b9667b8a454072d1abf22c9aab1049d876db0c", 01/03/10, 5
c4a2f35435c81be292ff09bc6e909a0273db6edc98e419bd144942e14752405c, "027f385e65d526ace08740691001a68246bb68ada4222df6019cc812f05fe126", 01/03/11, 4
2d0c4ba757644b163ae5d326ef8fdbb090270404f0ee1a504e5bd92306accebf, "02b2e12a70a36f68a0b9b88f9efada939b4597f4aedceef2e52c4b67ead41786", 01/03/11, 2
9f38c51a0462a34de17cdd5d0e3f8d6cfd745e0ad01c45450ab81912f323a4fe, "52aed249b010d4ce524335af04212057b3cceb2c40307b61ddc21c9b68e6cc2e", 01/03/12, 5
9837f6a8c45ba531b8014ac422db1619d3f4677bb6a22d9aded00fc78444f941, "5afb127519600b05a816cce1dd5d18edf98a7a01c4bd4655391e0e789b1a9521", 01/03/14, 4
49c2084820f0d357122b60030c3a7a9a607f4174ab5b8add32a7951be6448d84, "19f1e9966eabf8022de6182479b9667b8a454072d1abf22c9aab1049d876db0c", 01/04/01, 3
d257f5fa870c4d2eaffb07d7ef76539c48db56aab5f9cd071449e2ded890c365, "622a402e5c7c6990cd04a2dd0b68fcb2d823bdaf6dc602064603bac5dc82c405", 01/04/01, 1
7f157063cdd6d3bbaeb4fc891d69d91868cb9937ecca778c4fd811ee31782bd4, "a16041124e0077850ed667e57bc79854f227989133f34f1821c095c4291095d8", 01/04/02, 3
19e13bb0f317b5f471ad843c8160ad4218661f922b6bd047471f77868f4abe86, "48c4493ad0267353c0d66ca8767560685bea21a09af3e89f8d98ca8846b0c75f", 01/04/07, 2
c6d5a8c7a334efdfb3a66bf6ae203061df3a34dd5387bb3b4936db630134788f, "bdde15f8f3417dd56fe819e4b371271b918a956dea08b810e2b6193519ca2cc0", 01/04/10, 1
1d10a34f2ca89bb2e080e17a8eeebbee77f93eda64df829df67402abe65c9810, "553ffd996e511aa1cedbfdf7267a03175a88b87f0d8c061e9173bb53a7730675", 01/04/11, 1
cd261b79003be938453ca9dcecbdfe9e29e396a2535c3e22e939fa40b8ab3fbe, "964e8a2b3535ac8bca941d79243c44229a07ce368249f0bfc3310e0cae5e067c", 01/04/14, 4
4c8f3ca5173f0c7524c5d0f535ef3248b41b1ac5c636472be3637e72e5962fbf, "8fc3ad1ef76b8a83115ecd2b64662f0ea1dc44749cdd6a38d99df106708810d2", 01/05/00, 5
0d019305237b1d8678638995d532cca3d9b670a3a86096d8c54fcb2344aa4cec, "0d46ac12f00a83df81b5d56e107cdb50b20a85bc4b4bbadc7b1f2634531784db", 01/05/02, 3
ec355ddddf0c68fc654cfe745f855eb35bad2d98a47c11fdab52539eb5c068cc, "27b15f0c934758ea7475fdaad442fd60dd1d7aba916cfb37692ce60edded1657", 01/05/02, 5
9d76e255a876076703bfa972e2500293bc3d5ccdd5828d2286016141bb8d9469, "dc07ca63fe99319a8e18d8884f93d044f98345428c08ac1850e2ffed5d031a1c", 01/05/08, 2
18de0bf901f4e69a94abf2ac8f4d93aba9cd66347a110f57f21cc52477cc7f13, "6414376606ab68c8d5e221c3c0f9febf8e04855edd12bf3430e3ef4c986fc992", 01/05/08, 5
5ac6e244f541108167d925cd5dedae93194dc66b7bc7568be4f4006196bc69f1, "41898829adef3935ca081934418ceba938d8b8a9a8faa2f3c90d8b727da2cea5", 01/05/10, 4
978f943ca792c2cf79ef42df7ff5040a7aaac14ba41227ccd3f17fc039c7db3f, "02b2e12a70a36f68a0b9b88f9efada939b4597f4aedceef2e52c4b67ead41786", 01/05/11, 5
af581ff889ad3471072c5a67db0943d7b39e98a49577199e4ea83d900249d24b, "5afb127519600b05a816cce1dd5d18edf98a7a01c4bd4655391e0e789b1a9521", 01/05/11, 1
171ee05cf59d5ecf7eb1d899be1c393103e16753b527f4c87443eea0768148d2, "26e6e43f54455031c4378ba912e6789fba8ee78af7d52e4357f58eb856cc0199", 01/05/15, 5
9f38c51a0462a34de17cdd5d0e3f8d6cfd745e0ad01c45450ab81912f323a4fe, "ab7ec7143bf41399a40507babb908d2c9fa34ccb267378810b92ee772336ad25", 01/05/16, 3
c6d5a8c7a334efdfb3a66bf6ae203061df3a34dd5387bb3b4936db630134788f, "fd3a5f6f84c6e3b39f76717274382811db95caad3a86059989c4b32e5fe75e0c", 01/05/16, 3
ce7f4bbd544d864d3c803b947099bac99deb2be157af965abe0f63b987719c57, "33ecbc3957b6f4a977bd4b7005cea270529430a2b5663879ea31ac9849a3eea0", 01/05/16, 4
22064011f3e92ce95591d9a115cda4b14c40c59741e09557629dd6011dc48788, "19f1e9966eabf8022de6182479b9667b8a454072d1abf22c9aab1049d876db0c", 01/06/00, 5
913ec31fa2c5fb6afa6173970dac28060ec6d6a5efcb618613b764a7ef75fe47, "13ef3173d1b37094d2328b9b685b23ef5c049dc50a841b42d59179109d68094c", 01/06/00, 3
7741e9646666b7e61dfdfcdd368ef6e1989997561e0cec6b18c5c5cf0a619f6c, "bdde15f8f3417dd56fe819e4b371271b918a956dea08b810e2b6193519ca2cc0", 01/06/00, 4
